PT_CODE_1,CUI_1,TERM_1,TTY_1,PT_CODE_2,CUI_2,TERM_2,TTY_2,INTRINSIC_LCH,LCH,WUPALMER,WUPALMER_PERL,SOKAL,INTRINSIC_LIN,INTRINSIC_RESNIK,NATURE_NORM,MAX_METRIC,AUTOLIST,SMQ_CODE,HLT,HLGT,IN_SNOMED,INCLUDE,POSCTRL
10007636,C0878544,Cardiomyopathy,PT,10003665,C0853343,Atrial septal defect acquired,PT,1.988333,3.465736,0.926829,0.730769,0.640897,0.877133,14.166778,1.855244,0,0,1,0,1,1,0,1
10007636,C0878544,Cardiomyopathy,PT,10010185,C1261281,Complications of transplanted kidney,PT,0.641735,3.178054,0.777778,0.333333,0.160552,0.433439,6.924383,0.909158,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10050839,C0004775,Bartter's syndrome,PT,0.624294,3.178054,0.777778,0.291667,0.158088,0.428927,6.924383,0.906902,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10069384,C2721575,Ischaemic nephropathy,PT,0.628898,3.178054,0.777778,0.341463,0.158735,0.430117,6.924383,0.907497,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10063012,C0878511,Uterine abscess,PT,0.623026,3.178054,0.777778,0.264151,0.15791,0.4286,6.924383,0.906738,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10063043,C0240109,Kidney palpable,PT,0.632231,3.178054,0.777778,0.411765,0.159205,0.430979,6.924383,0.907928,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10011372,C0151577,Creatinine renal clearance decreased,PT,0.334129,3.178054,0.714286,0.25641,0.068336,0.226841,3.664802,0.479901,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10051895,C0742343,Acute chest syndrome,PT,0.624835,3.178054,0.777778,0.358974,0.158164,0.429067,6.924383,0.906972,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10051592,C0948089,Acute coronary syndrome,PT,1.986492,3.465736,0.926829,0.844444,0.640367,0.876884,14.166778,1.85512,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10009245,C0159658,Clavicle fracture,PT,1.009175,3.178054,0.875,0.622222,0.288405,0.618492,9.912116,1.300458,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10069658,C2721728,HIV cardiomyopathy,PT,1.986492,3.871201,0.95,0.844444,0.640367,0.876884,14.166778,1.85512,0,1,1,0,0,0,0,1
10007636,C0878544,Cardiomyopathy,PT,10069363,C0273115,Traumatic lung injury,PT,0.669571,3.178054,0.777778,0.333333,0.164553,0.440672,6.924383,0.912774,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10080569,C4552187,Cardiac iron overload,PT,1.986492,3.871201,0.95,0.826087,0.640367,0.876884,14.166778,1.85512,0,0,1,1,1,0,0,1
10007636,C0878544,Cardiomyopathy,PT,10080462,C0158287,Thoracic spinal stenosis,PT,1.000943,3.178054,0.875,0.666667,0.286582,0.616389,9.912116,1.299406,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10034708,C0031190,Persistent foetal circulation,PT,0.994492,3.178054,0.875,0.583333,0.285158,0.614739,9.912116,1.298581,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10053235,C0342500,Adrenal mass,PT,0.667983,3.178054,0.777778,0.341463,0.164323,0.440258,6.924383,0.912567,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10005083,C0521625,Bladder telangiectasia,PT,0.623026,3.178054,0.777778,0.333333,0.15791,0.4286,6.924383,0.906738,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10049027,C0429803,Bladder trabeculation,PT,0.623026,3.178054,0.777778,0.341463,0.15791,0.4286,6.924383,0.906738,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10054716,C0015397,Disorder of globe,PT,0.500029,3.178054,0.5,0.117647,0.047941,0.167652,2.115938,0.29542,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10048632,C0340517,Atrial thrombosis,PT,1.412507,3.178054,0.894737,0.790698,0.437448,0.756717,12.189382,1.597297,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10048623,C0340278,Atrial hypertrophy,PT,0.627745,3.465736,0.823529,0.341463,0.158573,0.429819,6.924383,0.907348,0,0,0,0,1,1,0,1
10007636,C0878544,Cardiomyopathy,PT,10069632,C0232841,Bladder dysfunction,PT,0.647444,3.178054,0.777778,0.35,0.161366,0.434919,6.924383,0.909898,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10048815,C0232201,Sinus rhythm,PT,0.626936,3.465736,0.823529,0.388889,0.158459,0.42961,6.924383,0.907243,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10080963,C4552295,Neurogenic tumour,PT,1.246962,3.178054,0.882353,0.833333,0.377617,0.708192,11.441411,1.498237,0,0,0,0,0,0,0,0
10007636,C0878544,Cardiomyopathy,PT,10042772,C0039070,Syncope,PT,0.889127,3.178054,0.866667,0.702703,0.244743,0.5645,9.018788,1.184129,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10008267,C0007871,Cervical incompetence,PT,0.749005,3.178054,0.866667,0.619048,0.199285,0.498881,8.043469,1.053787,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10069393,C0265868,Chiari network,PT,1.402458,3.178054,0.894737,0.586207,0.434663,0.754627,12.189382,1.596252,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10028612,C0152961,Myocarditis meningococcal,PT,1.989142,3.465736,0.926829,0.863636,0.64113,0.877242,14.166778,1.855299,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10034492,C0152959,Pericarditis meningococcal,PT,0.623827,3.178054,0.777778,0.325581,0.158023,0.428807,6.924383,0.906842,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10027469,C0153677,Metastases to the mediastinum,PT,1.26339,3.178054,0.882353,0.681818,0.3819,0.711936,11.441411,1.500109,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10069571,C0004331,Atrioventricular dissociation,PT,1.401797,3.178054,0.894737,0.85,0.43448,0.754489,12.189382,1.596183,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10069442,C0266225,Persistent cloaca,PT,0.623026,3.178054,0.777778,0.318182,0.15791,0.4286,6.924383,0.906738,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10058039,C1142256,Cardiac perforation,PT,0.533965,3.178054,0.6,0.230769,0.129225,0.372493,6.017928,0.788039,0,0,0,0,0,0,0,0
10007636,C0878544,Cardiomyopathy,PT,10059027,C1142166,Brugada syndrome,PT,1.401797,3.178054,0.894737,0.829268,0.43448,0.754489,12.189382,1.596183,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10027076,C0240318,Mediastinal mass,PT,1.409408,3.178054,0.882353,0.731707,0.421079,0.744206,11.441411,1.516244,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10015677,C0019322,Exomphalos,PT,0.756887,3.178054,0.866667,0.590909,0.200624,0.500974,8.043469,1.054834,0,0,0,0,0,1,0,0
10007636,C0878544,Cardiomyopathy,PT,10046800,C0156373,Uterine malposition,PT,0.640134,3.178054,0.777778,0.341463,0.160324,0.433025,6.924383,0.908951,0,0,0,0,0,1,0,0
