PT_CODE_1,CUI_1,TERM_1,TTY_1,PT_CODE_2,CUI_2,TERM_2,TTY_2,INTRINSIC_LCH,LCH,WUPALMER,WUPALMER_PERL,SOKAL,INTRINSIC_LIN,INTRINSIC_RESNIK,NATURE_NORM,MAX_METRIC,AUTOLIST,SMQ_CODE,HLT,HLGT,IN_SNOMED,INCLUDE,POSCTRL
10002424,C0002994,Angioedema,PT,10062641,C0015786,Female sexual arousal disorder,PT,0.40863,3.178054,0.846154,0.5,0.119875,0.35267,6.297072,0.806042,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10063045,C0013687,Effusion,PT,1.262103,3.178054,0.777778,0.4,0.375522,0.706344,11.151302,1.468302,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10080996,C0263417,Cutis verticis gyrata,PT,0.593327,3.178054,0.875,0.583333,0.178857,0.465601,8.298573,1.062658,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10080905,C1301526,Overwear syndrome,PT,1.678909,2.95491,0.893617,0.792453,0.564657,0.838401,14.969999,1.9162,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10062901,C0175704,Multiple lentigines syndrome,PT,0.590133,3.178054,0.875,0.509091,0.178364,0.464765,8.298573,1.06224,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10080467,C0343922,Cutaneous blastomycosis,PT,0.840745,3.178054,0.904762,0.690909,0.264167,0.589494,10.522381,1.346985,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10062759,C0265965,Congenital dyskeratosis,PT,0.842495,3.178054,0.904762,0.76,0.26453,0.589946,10.522381,1.347211,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10052339,C0014522,Epidermodysplasia verruciformis,PT,0.840037,3.178054,0.904762,0.77551,0.26402,0.58931,10.522381,1.346893,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10014989,C0014527,Epidermolysis bullosa,PT,0.866325,3.178054,0.904762,0.730769,0.269517,0.596095,10.522381,1.350286,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10048676,C0037231,Sjogren-Larsson syndrome,PT,0.591225,3.178054,0.875,0.518519,0.178533,0.465051,8.298573,1.062383,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10042033,C0038325,Stevens-Johnson syndrome,PT,1.26953,3.178054,0.923077,0.872727,0.418716,0.742355,13.248392,1.696017,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10063119,C0340865,Anaphylactoid shock,PT,2.545395,3.465736,0.943396,0.925926,0.819679,0.94787,16.788456,2.152781,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10062767,C0342409,Hypophysitis,PT,0.646952,3.178054,0.846154,0.431373,0.196799,0.494968,8.821991,1.129683,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10062909,C5574950,Netherton's syndrome,PT,0.881934,3.178054,0.9,0.666667,0.27883,0.607311,10.843784,1.388034,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10011372,C0151577,Creatinine renal clearance decreased,PT,0.211178,3.178054,0.714286,0.217391,0.060648,0.205249,3.664802,0.469105,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10009192,C0036974,Circulatory collapse,PT,0.934796,3.178054,0.846154,0.478261,0.278534,0.606959,10.23055,1.326535,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10008570,C0025218,Chloasma,PT,0.599058,3.178054,0.875,0.538462,0.179745,0.467103,8.298573,1.063409,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10081035,C5848086,Acquired C1 inhibitor deficiency,PT,3.14374,3.871201,0.962963,0.928571,0.939574,0.984176,17.565985,2.248687,0,0,1,1,1,1,0,1
10002424,C0002994,Angioedema,PT,10015218,C0014742,Erythema multiforme,PT,1.290524,3.178054,0.916667,0.862745,0.424398,0.746787,13.248392,1.698233,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10051394,C0949033,Allergic cystitis,PT,1.08515,3.178054,0.916667,0.862745,0.351842,0.684675,12.225162,1.564854,0,0,0,0,0,0,0,0
10002424,C0002994,Angioedema,PT,10015226,C0014743,Erythema nodosum,PT,1.275471,3.178054,0.9,0.666667,0.42032,0.743613,13.248392,1.696646,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10015213,C0014741,Erythema induratum,PT,1.268248,3.178054,0.916667,0.758621,0.41837,0.742083,13.248392,1.695881,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10015214,C0085273,Erythema infectiosum,PT,1.270032,3.178054,0.904762,0.730769,0.418851,0.742462,13.248392,1.69607,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10054716,C0015397,Disorder of globe,PT,0.356415,3.178054,0.5,0.097561,0.041542,0.147755,2.115938,0.285471,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10052134,C1271398,Pigment dispersion syndrome,PT,0.592245,3.178054,0.875,0.608696,0.17869,0.465318,8.298573,1.062516,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10069538,C0276180,Monkeypox,PT,1.268914,2.772589,0.863636,0.716981,0.418549,0.742225,13.248392,1.695952,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10069664,C1274788,Atopic keratoconjunctivitis,PT,1.08515,3.178054,0.916667,0.8,0.351842,0.684675,12.225162,1.564854,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10081000,C0022577,Vernal keratoconjunctivitis,PT,1.232494,3.178054,0.923077,0.827586,0.405367,0.731676,13.062639,1.672102,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10058681,C1142078,Eczema vesicular,PT,0.845568,3.178054,0.904762,0.690909,0.26517,0.59074,10.522381,1.347608,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10069445,C0265971,Acrokeratosis verruciformis,PT,1.26777,3.178054,0.9,0.705882,0.418241,0.741982,13.248392,1.69583,0,0,0,0,0,1,0,0
10002424,C0002994,Angioedema,PT,10058675,C0262985,Dermatitis psoriasiform,PT,0.84433,3.178054,0.904762,0.716981,0.264912,0.59042,10.522381,1.347448,0,0,0,0,0,1,0,0
